70.95630680001341,67.00552740000421,60.985044899978675
12.546583850931677,14.658385093167702,14.658385093167702
12.550967999966815,11.99462329997914,11.848223600012716
6.091127098321343,3.9328537170263784,0.0
22.694754600001033,22.603496900002938,22.396742000011727
3.47247875877355,10.823790173623937,14.739564093091984
30.59152479999466,33.87239709997084,38.147715500032064
6.053459119496855,5.660377358490567,10.377358490566039
312.3072984999744,324.10950630001025,307.03389769996284
27.526753864447084,27.2294887039239,31.232659532302815
83.91628920001676,93.04338559997268,83.36927610001294
23.250388802488338,31.88180404354588,36.54743390357698
124.8056942000403,152.9852327000117,148.18383629998425
25.620915032679736,40.98039215686274,27.77777777777778
279.01586889999453,263.327750299999,199.39944790001027
43.45939243645381,42.467451952882826,43.02541847489151
245.23235569999088,266.5651714000269,266.4177064000396
36.486486486486484,43.41216216216216,34.74099099099099
