5.33645920001436,5.554322600015439,5.855151200026739,5.461189199995715,6.039142600027844
26.83229813664596,25.59006211180124,21.490683229813666,21.5527950310559,27.267080745341616
1.2656637999461964,1.2743682999862358,1.3273240000125952,1.4283756999648176,1.4977502000401728
3.117505995203837,0.14388489208633093,1.6786570743405276,5.515587529976019,0.0
2.8095436999574304,2.706790899974294,3.6623936999822035,3.368624599999748,3.185837100027129
1.810121906169191,21.684521610639084,8.016254155892131,14.407092722571113,4.654599187292206
4.337491200014483,4.18366939999396,3.822921100014355,4.445517699990887,3.749068599950988
16.9811320754717,13.522012578616351,18.081761006289305,22.562893081761008,5.267295597484277
27.571986499999184,35.76633860002039,34.04980230005458,31.481087399995886,25.333526699978393
72.4336107808165,69.48077685295283,57.86761791518033,44.19342053111375,56.08402695204122
8.828350700030569,9.172841599967796,8.760083899949677,8.858366600004956,8.684696000011172
74.10575427682737,74.10575427682737,74.10575427682737,74.10575427682737,74.10575427682737
13.239862299989909,13.718244899995625,13.246968799969181,13.481058600009419,13.248271599994041
63.66013071895424,63.66013071895424,63.66013071895424,63.66013071895424,63.66013071895424
20.804237200005446,20.530165100004524,20.931368799996562,21.164391099999193,21.139674699981697
66.02603843769373,66.02603843769373,66.02603843769373,66.02603843769373,66.02603843769373
25.71873439999763,25.493139100028202,25.51932800002396,25.608335999946576,25.15204089996405
141.49774774774775,103.37837837837837,141.49774774774775,136.26126126126127,134.0653153153153
